1 -5.46114 0
2 -5.4609 0.000170509
3 -5.46091 0.000114021
4 -5.46084 0.000104123
5 -5.46069 0.000156287
6 -5.46073 0.000135912
7 -5.46069 0.000122941
8 -5.46069 0.000107585
9 -5.46064 0.000106478
10 -5.46072 0.000123992
11 -5.46074 0.000113369
12 -5.46075 0.000104986
13 -5.4608 0.0001075
14 -5.46078 0.000101649
15 -5.4608 9.67639e-05
16 -5.46076 0.000100098
17 -5.46077 9.52825e-05
18 -5.46078 9.01423e-05
19 -5.46079 8.61026e-05
20 -5.46078 8.2018e-05
1 -5.46062 0
2 -5.46067 3.97359e-05
3 -5.46079 0.000102115
4 -5.46048 0.00028255
5 -5.46046 0.000226802
6 -5.46038 0.000202281
7 -5.46043 0.000180256
8 -5.46031 0.000196356
9 -5.4603 0.00017457
10 -5.46021 0.000179792
11 -5.46023 0.000163976
12 -5.46025 0.000151398
13 -5.46019 0.00014889
14 -5.46023 0.00014213
15 -5.46021 0.000133479
16 -5.46021 0.000125171
17 -5.46021 0.000117938
18 -5.4602 0.00011198
19 -5.46019 0.000106747
20 -5.46017 0.000103799
1 -5.46033 0
2 -5.4604 5.38526e-05
3 -5.46048 7.00138e-05
4 -5.46052 6.38831e-05
5 -5.46049 5.50872e-05
6 -5.46054 5.92536e-05
7 -5.46061 8.2879e-05
8 -5.46059 7.45945e-05
9 -5.46058 6.64625e-05
10 -5.46054 7.03716e-05
11 -5.46059 7.53109e-05
12 -5.46063 8.36481e-05
13 -5.46055 0.000109397
14 -5.46056 0.000101597
15 -5.46055 9.49895e-05
16 -5.46054 9.01183e-05
17 -5.46048 9.85517e-05
18 -5.46051 9.66957e-05
19 -5.4605 9.25255e-05
20 -5.46047 9.22231e-05
