1 0.798382 0
2 0.798772 0.000275831
3 0.799832 0.000885106
4 0.80064 0.000964748
5 0.800493 0.000782931
6 0.800487 0.000652467
7 0.800328 0.000578324
8 0.800202 0.000519614
9 0.80007 0.000478357
10 0.799987 0.000437654
11 0.799787 0.000441103
12 0.799953 0.00043454
13 0.800045 0.00041071
14 0.800102 0.000385318
15 0.800167 0.000365067
16 0.800183 0.000342584
17 0.800138 0.00032537
18 0.800271 0.000333412
19 0.800337 0.000322428
20 0.800366 0.000307594
1 0.799439 0
2 0.799335 7.31713e-05
3 0.799297 5.79803e-05
4 0.799877 0.000504674
5 0.799934 0.00040693
6 0.79953 0.000501424
7 0.799783 0.000489771
8 0.799863 0.000435005
9 0.800009 0.000410301
10 0.80012 0.000384033
11 0.799988 0.000371152
12 0.800111 0.000360208
13 0.800067 0.000335246
14 0.800157 0.000323253
15 0.80019 0.000303332
16 0.800092 0.000299537
17 0.800239 0.000315922
18 0.800138 0.000314314
19 0.800089 0.000301568
20 0.799981 0.000305187
1 0.798661 0
2 0.799707 0.000739703
3 0.799584 0.000503199
4 0.799498 0.000384747
5 0.799336 0.000340198
6 0.798999 0.000418322
7 0.799679 0.00072475
8 0.799372 0.00069625
9 0.799727 0.000703585
10 0.799771 0.000634598
11 0.799928 0.000596023
12 0.799945 0.00054659
13 0.799939 0.000504577
14 0.799957 0.000468882
15 0.799902 0.000440887
16 0.799898 0.000413349
17 0.799821 0.000396048
18 0.799886 0.00037928
19 0.799728 0.000391071
20 0.799644 0.000380387
1 0.798266 0
2 0.799467 0.000848899
3 0.799973 0.000700836
4 0.799603 0.000615444
5 0.799624 0.000492714
6 0.799301 0.000505609
7 0.799784 0.000622357
8 0.799655 0.000557603
9 0.799734 0.000501149
10 0.799837 0.000461536
11 0.799725 0.000433014
12 0.799636 0.000405897
13 0.79977 0.000396056
14 0.799862 0.00037826
15 0.799949 0.000362901
16 0.799911 0.000342157
17 0.799921 0.000322162
18 0.799773 0.000336555
19 0.79996 0.000367521
20 0.799984 0.000349887
21 0.799982 0.000333233
22 0.799982 0.000318087
23 0.799993 0.000304437
24 0.799972 0.000292461
25 0.8 0.000282116
26 0.80003 0.000272838
27 0.800057 0.000264027
28 0.800076 0.000255333
29 0.800092 0.000246978
30 0.800052 0.000241862
31 0.800019 0.000236307
32 0.800042 0.000230018
33 0.80003 0.000223331
34 0.80006 0.000218713
35 0.800073 0.000212863
36 0.800103 0.000208963
37 0.800131 0.000205237
38 0.800082 0.000205543
39 0.800099 0.000200929
40 0.80016 0.000205118
41 0.80011 0.000206125
42 0.800178 0.000211905
43 0.800187 0.000207173
44 0.800183 0.000202504
45 0.800206 0.000199385
46 0.800266 0.000203838
47 0.800223 0.000204076
48 0.8002 0.000201135
49 0.800188 0.000197349
50 0.800186 0.000193414
51 0.800211 0.000191262
52 0.80019 0.000188741
53 0.800212 0.000186417
54 0.800226 0.0001835
55 0.800208 0.000181005
56 0.80019 0.000178706
57 0.800162 0.000177812
58 0.800156 0.000174847
59 0.80016 0.000171934
60 0.800204 0.000174538
61 0.800187 0.000172455
62 0.800187 0.000169674
63 0.800156 0.000169787
64 0.800118 0.000171287
65 0.800116 0.000168657
66 0.800142 0.00016796
67 0.800122 0.000166537
68 0.800139 0.000164915
69 0.800137 0.000162545
70 0.800137 0.000160223
71 0.80009 0.000164567
72 0.800072 0.000163258
73 0.800061 0.00016142
74 0.800022 0.000163891
75 0.800003 0.000162785
76 0.799988 0.000161315
77 0.799998 0.000159507
78 0.799966 0.000160641
79 0.799985 0.00015978
80 0.800008 0.000159389
81 0.800036 0.000159931
82 0.80003 0.000158106
83 0.800028 0.000156216
84 0.800058 0.000157309
85 0.800029 0.000158223
86 0.800023 0.000156474
87 0.800026 0.000154704
88 0.800001 0.000155065
89 0.800012 0.000153777
90 0.800013 0.000152069
91 0.800028 0.000151139
92 0.800042 0.000150156
93 0.800008 0.000152266
94 0.800004 0.0001507
95 0.800011 0.000149281
96 0.799999 0.000148197
97 0.79999 0.000146949
98 0.800014 0.000147325
99 0.800028 0.000146486
100 0.800033 0.000145123
