0 24675.3
0 19653
1 18057.4
2 17743.6
3 16649.1
4 15819.8
5 15684.4
6 13878.1
7 13306.4
8 12861
9 12180.9
10 11724.2
11 11377.6
12 10866.5
13 10495.2
14 10230.3
15 10171.4
16 9872.04
17 9352.65
18 9220.76
19 9106.32
20 7904.96
21 7904.96
22 7861.96
23 7609.01
24 7485.83
25 7285.84
26 7121.32
27 6957.78
28 6931.24
29 6888.63
30 6743.77
31 6717.23
32 6541.12
33 6396.26
34 6205.21
35 6205.21
36 6205.21
37 6169.56
38 6121.58
39 5975.55
40 5584.45
41 5584.45
42 5584.45
43 5528.43
44 5528.43
45 5440.66
46 5440.66
47 5372.19
48 5372.19
49 5323.07
50 5303.77
51 5248.24
52 5172.71
53 5172.71
54 5139.69
55 5129.05
56 5053.58
57 5043.62
58 4977.38
59 4977.38
60 4925.52
61 4869.82
62 4835.23
63 4809.99
64 4786.44
65 4776.39
66 4776.39
67 4776.39
68 4753.72
69 4753.72
70 4753.72
71 4753.72
72 4752.68
73 4703.89
74 4703.89
75 4703.89
76 4703.89
77 4699.01
78 4699.01
79 4699.01
80 4649.62
81 4649.62
82 4648.86
83 4648.86
84 4648.86
85 4648.86
86 4648.86
87 4648.86
88 4648.86
89 4648.86
90 4648.86
91 4648.86
92 4648.86
93 4648.86
94 4648.86
95 4648.86
96 4648.86
97 4643.81
98 4643.81
99 4643.81
