0 34286.5
0 30479.3
1 26432.9
2 22770.9
3 20334.3
4 18471.3
5 16684.9
6 15093.8
7 14363.5
8 13705.9
9 13190.4
10 12870.3
11 12476.3
12 11941.4
13 11415.2
14 10983.6
15 10573.5
16 10061.2
17 9576.74
18 9142.01
19 8768.77
20 8515.02
21 8393.64
22 8250.53
23 8091.73
24 7934.15
25 7726.96
26 7483.5
27 7257.52
28 7068.82
29 6873.57
30 6742.23
31 6625.25
32 6503.59
33 6415.86
34 6325.1
35 6224.47
36 6162.39
37 6107.64
38 6052.35
39 6014.83
40 5967.43
41 5916.16
42 5876.41
43 5843.29
44 5824.85
45 5819.71
46 5840.35
47 5903.61
48 5879.18
49 5841.89
50 5854.51
51 5839.04
52 5814.14
53 5771.79
54 5694.21
55 5639.88
56 5563.85
57 5546.39
58 5557.86
59 5580.62
60 5569.76
61 5488.08
62 5437.18
63 5424.02
64 5401.75
65 5417.58
66 5384.2
67 5321.31
68 5277.9
69 5239.67
70 5222.54
71 5220.73
72 5234.23
73 5244.38
74 5232.07
75 5213.15
76 5170.73
77 5159.28
78 5195.65
79 5220.64
80 5225.03
81 5164.86
82 5111.63
83 5083.19
84 5075.02
85 5072.04
86 5068.48
87 5076.88
88 5046.12
89 5034.75
90 5007.35
91 4989.56
92 4985.51
93 5002.2
94 5064.96
95 5094.66
96 5097.03
97 5099.64
98 5096.7
99 5095.37
