0 24675.3
0 20434.3
1 18995.2
2 17514
3 17130.9
4 15796.5
5 15413.3
6 14330.8
7 14131.3
8 13774.3
9 12952
10 12655.3
11 12314.2
12 11530.6
13 11129.2
14 10733.8
15 10640.8
16 9978.15
17 9967.74
18 9675.54
19 9616.76
20 9453.7
21 9082.94
22 8884.59
23 8594.5
24 8163.34
25 7782.35
26 7666.37
27 7583.17
28 7467.19
29 7412.33
30 7338.4
31 7252.29
32 6971.39
33 6971.39
34 6965.96
35 6842.6
36 6829.9
37 6738.08
38 6722.82
39 6720.12
40 6628.29
41 6544.78
42 6485.6
43 6393.77
44 6393.77
45 6344.37
46 6120.47
47 5824.91
48 5763.76
49 5744.72
50 5678.11
51 5616.95
52 5610.22
53 5551.65
54 5551.65
55 5476.66
56 5418.09
57 5418.09
58 5415.25
59 5406.65
60 5386.61
61 5378.01
62 5366.98
63 5360.4
64 5295.1
65 5256.64
66 5216.1
67 5216.1
68 5111.4
69 5111.4
70 5092.83
71 5065.09
72 5030.86
73 5030.86
74 5019.48
75 4997.11
76 4992.34
77 4969.97
78 4969.97
79 4968.82
80 4955.88
81 4947.69
82 4942.08
83 4938.14
84 4928.4
85 4915.18
86 4901.49
87 4895.19
88 4894.51
89 4888.21
90 4869.33
91 4869.33
92 4869.33
93 4869.33
94 4869.33
95 4864.01
96 4864.01
97 4864.01
98 4864.01
99 4864.01
