0 34286.5
0 30442.6
1 26089.1
2 22555.5
3 19932.5
4 18916.8
5 18120.7
6 17089
7 16289.6
8 15371.9
9 14757.9
10 14035.3
11 13247.9
12 12495
13 11799.9
14 11174.3
15 10679.6
16 10386.8
17 10106
18 9848.55
19 9666.8
20 9456.67
21 9279.25
22 9085.17
23 8844.37
24 8545.78
25 8231.53
26 7944.37
27 7695.81
28 7513.46
29 7313.03
30 7097.83
31 6877.07
32 6680.15
33 6559.84
34 6455.43
35 6368.38
36 6280.71
37 6187.07
38 6130.52
39 6050.18
40 5978.92
41 5925.32
42 5844.52
43 5753.13
44 5667.08
45 5616.37
46 5567.32
47 5517.91
48 5476.39
49 5438.98
50 5379.58
51 5324.79
52 5254.27
53 5211.97
54 5176.51
55 5129.96
56 5096.15
57 5067.91
58 5043.68
59 5029.86
60 5016.18
61 4996.32
62 4972.26
63 4945.96
64 4921.95
65 4893.22
66 4856.48
67 4840.45
68 4821.49
69 4811.32
70 4791.65
71 4772.5
72 4758.32
73 4738.8
74 4726.11
75 4719.09
76 4716.82
77 4715.08
78 4711.93
79 4710.27
80 4708.63
81 4701.46
82 4705.4
83 4698.31
84 4684.97
85 4681.85
86 4678.41
87 4662.77
88 4650.31
89 4649.68
90 4648.86
91 4648.86
92 4648.86
93 4648.86
94 4648.86
95 4648.86
96 4648.86
97 4648.86
98 4648.86
99 4648.86
