0 24675.3
0 22060.6
1 18515.3
2 17999.1
3 16686.1
4 14840.9
5 13869.4
6 12466.9
7 11436.7
8 11337
9 11116.7
10 10756.2
11 10070.8
12 9856.32
13 9725.1
14 9396.99
15 9286.96
16 9069.2
17 8745.67
18 8642.59
19 8532.56
20 8242.47
21 8033.26
22 7990.18
23 7893.83
24 7873.62
25 7809.05
26 7658.08
27 7633.57
28 7409.03
29 7398.05
30 7333.54
31 7268.61
32 7191.79
33 7065.07
34 6932.39
35 6932.39
36 6932.39
37 6885.81
38 6764.07
39 6752.66
40 6647.35
41 6635.74
42 6526.52
43 6478.84
44 6440.24
45 6372.27
46 6346.6
47 6301.94
48 6292.15
49 6248.6
50 6248.6
51 6248.6
52 6248.6
53 6173.34
54 6131.04
55 6125.84
56 6108.94
57 6046.99
58 5980.41
59 5931.89
60 5925.37
61 5874.15
62 5810.92
63 5804.4
64 5799.48
65 5796.65
66 5790.13
67 5790.13
68 5699.06
69 5699.06
70 5689.6
71 5689.6
72 5685.12
73 5622.94
74 5622.94
75 5622.94
76 5622.94
77 5622.94
78 5571.81
79 5566.86
80 5505.14
81 5473.71
82 5437.74
83 5434.08
84 5400.57
85 5384.7
86 5381.05
87 5360.18
88 5338.27
89 5334.61
90 5334.61
91 5324.02
92 5288.48
93 5282.88
94 5282.88
95 5276.02
96 5276.02
97 5265.63
98 5261.52
99 5254.56
