0 24675.3
0 19653
1 18921.6
2 17044.7
3 16055.4
4 15009.2
5 13517.2
6 12756.8
7 12442.7
8 11367.2
9 11174.1
10 10531.4
11 10453.9
12 10267.2
13 9798.62
14 9329.96
15 9224.05
16 8692.5
17 8371.91
18 8371.91
19 8078.94
20 7904.96
21 7572.55
22 7514.9
23 7400.81
24 7234.55
25 7234.55
26 6872.67
27 6664.97
28 6664.97
29 6570.07
30 6530.82
31 6445.31
32 6352.1
33 6242.96
34 6106.09
35 6101.23
36 6075.5
37 6045.72
38 5938.08
39 5938.08
40 5584.45
41 5566
42 5566
43 5501.13
44 5481.11
45 5420.04
46 5400.03
47 5351.12
48 5296.1
49 5247.38
50 5246.74
51 5246.74
52 5222.69
53 5198.16
54 5194.44
55 5133.28
56 5133.28
57 5128.23
58 5121.68
59 5109.68
60 4925.52
61 4900.79
62 4870
63 4793.98
64 4763.19
65 4753.81
66 4727.93
67 4717.87
68 4717.67
69 4712.94
70 4712.94
71 4712.94
72 4712.94
73 4712.94
74 4690.44
75 4690.44
76 4690.44
77 4690.44
78 4690.44
79 4690.44
80 4649.62
81 4649.62
82 4648.86
83 4648.86
84 4648.86
85 4648.86
86 4648.86
87 4648.86
88 4648.86
89 4648.86
90 4648.86
91 4644.95
92 4644.95
93 4643.81
94 4643.81
95 4643.81
96 4643.81
97 4643.81
98 4643.81
99 4643.81
