0 34286.5
0 30495.5
1 27157.9
2 24019.9
3 21142.4
4 18755.1
5 17405.1
6 16616.8
7 15808.4
8 14920.1
9 13837.8
10 13050.7
11 12386.8
12 11690.4
13 11077.8
14 10513.6
15 10107.6
16 9723.23
17 9396.95
18 9121.32
19 8844.16
20 8575.82
21 8366.63
22 8172.83
23 7912.33
24 7746.85
25 7636.26
26 7544.16
27 7507.43
28 7448.99
29 7301.34
30 7247.42
31 7182.07
32 7042.33
33 6920.47
34 6828.8
35 6727.73
36 6630.45
37 6581.81
38 6546.05
39 6505.59
40 6466.82
41 6400.03
42 6351.65
43 6312.02
44 6243.21
45 6193.29
46 6151.66
47 6123.56
48 6101.54
49 6073.77
50 6045.16
51 6008.69
52 5958.55
53 5903.89
54 5880.62
55 5826.09
56 5791.2
57 5759.96
58 5722.46
59 5688.56
60 5650.23
61 5601.99
62 5552.54
63 5516.25
64 5501.4
65 5482.95
66 5450.39
67 5405.47
68 5379.98
69 5357.61
70 5325.98
71 5253.54
72 5192.45
73 5149.97
74 5115.14
75 5102.22
76 5090.28
77 5081.24
78 5065.88
79 5052.71
80 5045.73
81 5039.54
82 5030
83 5023.11
84 5016.44
85 5010.97
86 5004.85
87 5030.51
88 5068.71
89 5086.03
90 5071.39
91 5034.47
92 4996.52
93 4952.03
94 4935.8
95 4918.02
96 4896.24
97 4876.63
98 4862.39
99 4850.81
