2 0.196044 0.000399408
1.85 0.220939 0.000508303
1.7 0.248911 0.000575804
1.55 0.280118 0.000650204
1.4 0.317386 0.000834869
1.25 0.357085 0.00106545
1.1 0.397067 0.00131061
0.95 0.425447 0.00203499
0.8 0.436617 0.00294718
0.65 0.424319 0.00451392
0.5 0.312482 0.00776209
