           1     0.00672     0.00672           0
           2     0.00724     0.00698     0.00026
           3   -0.001168    0.004264  0.00272015
           4   -0.010408    0.000596  0.00414172
           5   -0.000712   0.0003344  0.00321881
           6    0.005688  0.00122667  0.00277548
           7    -0.00188 0.000782857  0.00238732
           8   -0.009032   -0.000444  0.00240409
           9     0.00968 0.000680889  0.00240014
          10     0.00248   0.0008608  0.00215428
          11      0.0016    0.000928  0.00194977
          12    0.013672     0.00199  0.00207265
          13   -0.012808 0.000851692  0.00222052
          14   -0.005416    0.000404  0.00210398
          15   -0.001656 0.000266667  0.00196351
          16    0.013888    0.001118  0.00202441
          17   -0.000976 0.000994824  0.00190558
          18   -0.009792 0.000395556  0.00189391
          19    0.014664  0.00114653   0.0019425
          20    0.011264   0.0016524  0.00191099
          21    0.006672  0.00189143  0.00183336
          22    -0.00556  0.00155273  0.00178055
          23    0.014616   0.0021207  0.00179367
          24    0.015832    0.002692  0.00180985
          25    0.011192    0.003032  0.00176893
          26    -0.00364  0.00277538  0.00171879
          27    0.002192  0.00275378  0.00165405
          28    0.011904  0.00308057  0.00162704
          29    0.014336  0.00346869   0.0016172
          30   -0.015536   0.0028352  0.00168591
          31   -0.020672   0.0020769  0.00179831
          32    0.016224    0.002519  0.00179646
          33    -0.01424  0.00201115  0.00181372
          34   -0.015456  0.00149741  0.00183303
          35   -0.006896   0.0012576  0.00179597
          36   -0.001232  0.00118844  0.00174674
          37    0.006584  0.00133427  0.00170512
          38   -0.008008  0.00108842  0.00167775
          39    -0.02072 0.000529231  0.00172719
          40    0.000384   0.0005256  0.00168346
          41    0.011656 0.000797073  0.00166418
          42   -0.007184 0.000607048  0.00163515
          43     0.00548 0.000720372  0.00160069
          44    0.001664 0.000741818  0.00156404
          45   -0.001232 0.000697956  0.00152951
          46     0.00912 0.000881043  0.00150706
          47    0.005088 0.000970553  0.00147736
          48    0.008016  0.00111733  0.00145368
          49     0.01108  0.00132065  0.00143815
          50   -0.015224  0.00098976  0.00144742
          51    0.002496  0.00101929  0.00141907
          52    0.018344  0.00135246  0.00143084
          53       0.003  0.00138355  0.00140392
          54    0.029168  0.00189807  0.00147063
          55    0.001264  0.00188655  0.00144369
          56    0.008744    0.002009  0.00142295
          57    0.006304  0.00208435  0.00139979
          58     0.00848  0.00219462  0.00137986
          59   -0.008944  0.00200583  0.00136935
          60   -0.000352  0.00196653  0.00134691
          61     0.01776  0.00222544  0.00134971
          62    0.008552  0.00232748  0.00133167
          63     0.00388  0.00235213   0.0013106
          64     0.00084   0.0023285  0.00129017
          65    -0.00644   0.0021936  0.00127731
          66     0.00876  0.00229309  0.00126174
          67   -0.003784  0.00220239  0.00124607
          68   -0.005168    0.002094  0.00123238
          69    0.006352  0.00215571  0.00121596
          70   -0.012736  0.00194297   0.0012172
          71   -0.001872  0.00188924  0.00120113
          72    0.009472  0.00199456  0.00118901
          73   -0.007304  0.00186718   0.0011795
          74    0.013736  0.00202757  0.00117446
          75   -0.010464  0.00186101   0.0011706
          76     0.01112  0.00198284  0.00116151
          77   -0.000632  0.00194888  0.00114682
          78    -0.00296  0.00188595  0.00113377
          79    -0.00032  0.00185803  0.00111968
          80    -0.01736   0.0016178  0.00113139
          81   -0.010992  0.00146212  0.00112813
          82    0.013312  0.00160663  0.00112362
          83    0.008048  0.00168424  0.00111271
          84    0.000776  0.00167343  0.00109943
          85     -0.0222  0.00139256  0.00112214
          86   -0.009704  0.00126353   0.0011165
          87     0.00456  0.00130143  0.00110424
          88   -0.003936  0.00124191  0.00109324
          89   -0.000464  0.00122274  0.00108106
          90     0.00224  0.00123404  0.00106904
          91    -0.00084  0.00121125  0.00105747
          92     0.00164  0.00121591  0.00104592
          93    0.011784  0.00132955  0.00104084
          94     0.00588  0.00137796  0.00103084
          95   -0.000968  0.00135326  0.00102023
          96   -0.007136  0.00126483  0.00101341
          97    0.009216   0.0013468  0.00100626
          98   -0.014224  0.00118792  0.00100853
          99    -0.00224  0.00115329 0.000998891
         100   -0.007816   0.0010636 0.000992911
           1   -0.001184   -0.001184           0
           2     0.00304    0.000928    0.002112
           3   -0.004712   -0.000952  0.00224081
           4    0.000912   -0.000486   0.0016516
           5   -0.010096   -0.002408  0.00230884
           6    0.000888 -0.00185867  0.00196357
           7   -0.007272   -0.002632  0.00183086
           8     0.01744   -0.000123  0.00296802
           9    0.007288 0.000700444  0.00274401
          10     0.02128   0.0027584  0.00320295
          11   -0.000136  0.00249527   0.0029091
          12   -0.005648  0.00181667  0.00274096
          13   -0.002552  0.00148062  0.00254362
          14   -0.013072 0.000441143  0.00257414
          15    0.002216 0.000559467  0.00239931
          16   -0.006776    0.000101   0.0022907
          17     -0.0194 -0.00104612  0.00243841
          18   -0.006672 -0.00135867  0.00232011
          19   -0.004808 -0.00154021   0.0022021
          20    0.003056  -0.0013104   0.0021017
          21   -0.003272 -0.00140381  0.00200129
          22    0.012216-0.000784727  0.00200607
          23    0.000184-0.000742609  0.00191733
          24   -0.008488 -0.00106533  0.00186386
          25   -0.001848 -0.00109664  0.00178802
          26    0.013864-0.000521231  0.00181168
          27   -0.005968-0.000722963  0.00175493
          28    0.006992-0.000447429  0.00171339
          29    0.018712 0.000213241  0.00178037
          30   -0.002424 0.000125333  0.00172225
          31   -0.003008 2.42581e-05  0.00166883
          32   -0.001144  -1.225e-05  0.00161625
          33   -0.006248-0.000201212  0.00157786
          34   -0.012248-0.000555529  0.00157122
          35    0.008624-0.000293257  0.00154805
          36    0.001256-0.000250222  0.00150505
          37      -0.017-0.000702919  0.00153221
          38    0.002488-0.000618947   0.0014937
          39    0.001952-0.000553026  0.00145639
          40   -0.007656  -0.0007306  0.00143058
          41    0.006264    -0.00056  0.00140564
          42    0.007432-0.000369714   0.0013849
          43    0.001232-0.000332465  0.00135282
          44   -0.007528   -0.000496   0.0013318
          45    -0.00316  -0.0005552  0.00130321
          46     0.01332-0.000253565  0.00130977
          47   -0.005456-0.000364255  0.00128637
          48   -0.017008   -0.000711  0.00130616
          49    -0.00356-0.000769143  0.00128054
          50    0.008112 -0.00059152  0.00126718
          51    0.013912-0.000307137  0.00127422
          52    0.001824-0.000266154  0.00125015
          53    0.001752-0.000228075  0.00122693
          54   -0.003672-0.000291852  0.00120568
          55    0.014824-1.70182e-05  0.00121505
          56    -0.02088-0.000389571  0.00124996
          57    -0.00668 -0.00049993  0.00123279
          58    0.004296-0.000417241  0.00121417
          59   -0.004664 -0.00048922  0.00119558
          60    0.012488-0.000272933  0.00119522
          61   -0.011408-0.000455475  0.00118955
          62   -0.005992-0.000544774  0.00117361
          63    -0.00892-0.000677714  0.00116245
          64    0.016832-0.000404125   0.0011764
          65   -0.001688-0.000423877  0.00115833
          66   -0.016816-0.000672242  0.00116737
          67     0.00164-0.000637731  0.00115033
          68    0.015328-0.000402941  0.00115736
          69    0.000424-0.000390957  0.00114052
          70   -0.017848-0.000640343  0.00115144
          71    0.001376-0.000611944  0.00113547
          72    -0.00108-0.000618444   0.0011196
          73    0.016224-0.000387726  0.00112801
          74    -0.00204-0.000410054  0.00111288
          75    0.034552 5.61067e-05  0.00119281
          76    0.009504 0.000180421  0.00118355
          77    0.002688 0.000212987  0.00116854
          78    0.014328 0.000393949  0.00116757
          79    0.012552 0.000547848  0.00116292
          80    0.012232   0.0006939  0.00115754
          81    0.004616 0.000742321  0.00114419
          82    0.014776 0.000913463  0.00114303
          83   -0.010704 0.000773494  0.00113782
          84   -0.015888 0.000575143  0.00114156
          85    0.000368 0.000572706  0.00112805
          86   -0.005312 0.000504279  0.00111695
          87   -0.002496 0.000469793  0.00110458
          88   -0.011048 0.000338909  0.00109977
          89    0.003416 0.000373483  0.00108789
          90    -4.8e-05   0.0003688  0.00107575
          91     0.00384 0.000406945  0.00106454
          92   -0.004992 0.000348261  0.00105454
          93    -0.01252 0.000209892  0.00105228
          94   -0.002648 0.000179489  0.00104147
          95   -0.020144-3.44421e-05  0.00105242
          96    0.004528 1.30833e-05  0.00104248
          97    0.011632 0.000132866  0.00103861
          98   -0.008752 4.22041e-05  0.00103195
          99    0.015648 0.000199838  0.00103356
         100    -0.00284  0.00016944  0.00102363
           1   -0.019792   -0.019792           0
           2   -0.012616   -0.016204    0.003588
           3   -0.005464   -0.012624  0.00413614
           4    0.013352    -0.00613  0.00712221
           5    0.014232  -0.0020576  0.00685711
           6    0.008776   -0.000252  0.00588276
           7   -0.016592 -0.00258629  0.00549255
           8   -0.013912   -0.004002  0.00496289
           9     0.00036 -0.00351733  0.00440361
          10   -0.029208  -0.0060864   0.0047025
          11   -0.019744   -0.007328  0.00443108
          12    0.011864 -0.00572867   0.0043497
          13    -0.00516 -0.00568492  0.00400138
          14   -0.019448   -0.006668  0.00383278
          15   -0.025144 -0.00789973  0.00377474
          16    0.006616  -0.0069925  0.00364564
          17    0.014896 -0.00570494  0.00365853
          18    0.018128 -0.00438089   0.0036947
          19   -0.000544 -0.00417895  0.00350066
          20   -0.001264  -0.0040332  0.00332422
          21    0.006968 -0.00350933  0.00320506
          22    0.021176 -0.00238727  0.00325539
          23   -0.008384   -0.002648  0.00312155
          24   -0.010744 -0.00298533  0.00300763
          25    0.001096 -0.00282208  0.00288943
          26     0.00416 -0.00255354  0.00278904
          27    -9.6e-05 -0.00246252  0.00268529
          28   -0.000688 -0.00239914  0.00258839
          29   -0.016256 -0.00287697  0.00254284
          30    -0.00804 -0.00304907  0.00246264
          31    0.003168 -0.00284852   0.0023903
          32    -0.00492 -0.00291325   0.0023153
          33     0.01096 -0.00249285  0.00228308
          34    0.002784 -0.00233765  0.00222035
          35    -0.00896 -0.00252686  0.00216426
          36    0.000304 -0.00244822  0.00210476
          37     0.03112 -0.00154097  0.00223912
          38   -0.021208 -0.00205853  0.00224001
          39    0.015296 -0.00161354  0.00222673
          40    0.004912  -0.0014504  0.00217647
          41    0.003312 -0.00133424   0.0021259
          42   -0.003328 -0.00138171  0.00207521
          43   -0.006896 -0.00150995  0.00203042
          44   -0.008424 -0.00166709  0.00198996
          45   -0.018464 -0.00204036  0.00198072
          46    0.002992 -0.00193096  0.00194027
          47   -0.005584 -0.00200868  0.00190013
          48    0.013688 -0.00168167  0.00188865
          49   -0.004736   -0.001744  0.00185075
          50    0.011784 -0.00147344  0.00183343
          51    0.012576 -0.00119796  0.00181812
          52    0.015112-0.000884308  0.00181019
          53   -0.002016 -0.00090566  0.00177583
          54     0.00612-0.000775556  0.00174749
          55   -0.004368-0.000840873  0.00171666
          56   -0.001536-0.000853286  0.00168578
          57    0.009056-0.000679439  0.00166504
          58    0.008088-0.000528276  0.00164305
          59    0.004384-0.000445017   0.0016171
          60    0.014144-0.000201867  0.00160841
          61   -0.000384-0.000204852  0.00158182
          62   -0.012704-0.000406452  0.00156911
          63    0.012184-0.000206603  0.00155688
          64     0.00652  -0.0001015  0.00153596
          65    0.006888 6.03077e-06  0.00151596
          66     0.01736  0.00026897   0.0015158
          67      0.0104 0.000420179  0.00150064
          68   -0.005688 0.000330353  0.00148113
          69    0.010488 0.000477565  0.00146692
          70    0.017288 0.000717714  0.00146562
          71   -0.009888 0.000568338  0.00145253
          72   -0.039632       1e-05   0.0015372
          73     0.00264 4.60274e-05  0.00151642
          74   -0.005976-3.53514e-05    0.001498
          75    0.008624 8.01067e-05  0.00148239
          76    0.005688 0.000153895  0.00146462
          77    -0.00368 0.000104104  0.00144633
          78    -0.00168 8.12308e-05  0.00142785
          79    -0.01496-0.000109165  0.00142246
          80    -0.01188  -0.0002563  0.00141225
          81   -0.010616-0.000384198  0.00140056
          82      0.0278-4.04878e-05  0.00142543
          83    0.012432 0.000109783  0.00141615
          84    0.014288 0.000278571  0.00140933
          85   -0.003792 0.000230682  0.00139348
