           1   -0.003976   -0.003976           0
           2      0.0164    0.006212    0.010188
           3   -0.000104  0.00410667  0.00624747
           4    0.000104    0.003106  0.00452954
           5    0.006536    0.003792    0.003575
           6    -0.01476      0.0007  0.00425216
           7    0.004984    0.001312  0.00364547
           8   -0.001968    0.000902  0.00318358
           9    0.012936  0.00223911  0.00310979
          10     0.00076   0.0020912  0.00278541
          11    0.005664    0.002416  0.00254035
          12   -0.004704  0.00182267  0.00239371
          13   -0.012248 0.000740308  0.00245354
          14   -0.009384 1.71429e-05  0.00238387
          15   -0.004992  -0.0003168  0.00224425
          16   -0.006728  -0.0007175   0.0021372
          17    0.010864-3.62353e-05  0.00211999
          18   -0.013912-0.000807111  0.00214225
          19    0.015936 7.41053e-05  0.00220969
          20    0.003504   0.0002456   0.0021033
          21   -0.006264 -6.4381e-05   0.0020245
          22     0.00608 0.000214909  0.00195039
          23   -0.012032-0.000317565  0.00193824
          24    0.002288   -0.000209  0.00185889
          25   -0.008736 -0.00055008  0.00181532
          26   -0.003152-0.000650154  0.00174697
          27   -0.002432-0.000716148  0.00168232
          28    0.003088-0.000580286  0.00162681
          29    0.002832-0.000462621  0.00157411
          30     0.01032  -0.0001032  0.00156263
          31    0.014728 0.000375226   0.0015853
          32    0.008784    0.000638  0.00155729
          33    0.004208 0.000746182  0.00151323
          34     0.00332 0.000821882     0.00147
          35   -0.009584 0.000524571  0.00145802
          36   -0.001504 0.000468222  0.00141806
          37     -0.0056 0.000304216  0.00138892
          38   -0.008904 6.18947e-05  0.00137342
          39     0.01488 0.000441846  0.00139065
          40   -0.010496   0.0001684  0.00138275
          41      0.0062 0.000315512   0.0013566
          42    0.005184 0.000431429  0.00132897
          43    0.003712 0.000507721  0.00129994
          44    0.004792 0.000605091  0.00127378
          45    0.009712 0.000807467  0.00126149
          46   -0.014272 0.000479652  0.00127657
          47     0.00608 0.000598809  0.00125478
          48   -0.002952 0.000524833  0.00123059
          49    0.002656 0.000568327    0.001206
          50      -0.006  0.00043696  0.00118891
          51    0.002592 0.000479216  0.00116613
          52   -0.002712 0.000417846  0.00114513
          53    -0.00792 0.000260528  0.00113428
          54    -3.2e-05 0.000255111  0.00111309
          55     4.8e-05 0.000251345  0.00109267
          56   -0.000552    0.000237  0.00107308
          57    0.004392 0.000309895   0.0010566
          58    -0.00872 0.000154207  0.00104983
          59   -0.002504 0.000109153  0.00103287
          60   -0.000776    9.44e-05  0.00101562
          61    0.003456 0.000149508  0.00100035
          62   -0.004856 6.87742e-05 0.000987386
          63   -0.009376-8.11429e-05 0.000983085
          64    0.011712 0.000103125 0.000984991
          65   -0.001296    8.16e-05 0.000969958
          66   -0.017432-0.000183758 0.000991324
          67     0.00888-4.84776e-05 0.000985743
          68    0.005104 2.72941e-05  0.00097409
          69   -0.002712-1.24058e-05  0.00096069
          70   -0.000288-1.63429e-05 0.000946874
          71   -0.007624-0.000123493 0.000939573
          72   -0.003928-0.000176333 0.000927937
          73   -0.013408-0.000357589 0.000932915
          74    0.001376-0.000334162 0.000920519
          75    0.011464-0.000176853 0.000921686
          76   -0.009728-0.000302526  0.00091812
          77     0.00048-0.000292364 0.000906175
          78     -0.0074-0.000383487 0.000899111
          79     0.01408-0.000200405 0.000906341
          80   -0.010744  -0.0003322 0.000904593
          81   -0.011448-0.000469432 0.000903834
          82   -0.010216-0.000588293 0.000900621
          83    -0.00184-0.000603373 0.000889832
          84   -0.004536 -0.00065019 0.000880421
          85    0.003504-0.000601318 0.000871373
          86    0.003792-0.000550233 0.000862695
          87    0.003296-0.000506023 0.000853866
          88   -0.001728-0.000519909 0.000844222
          89     0.00188-0.000492944 0.000835118
          90   -0.012016-0.000620978 0.000835653
          91   -0.013136-0.000758505 0.000837784
          92   -0.007656-0.000833478 0.000832013
          93     0.00396-0.000781935  0.00082463
          94    -0.00512-0.000828085 0.000817114
          95    0.000808-0.000810863 0.000808651
          96    0.005352-0.000746667 0.000802754
          97   -0.006176-0.000802639 0.000796405
          98   -0.010608-0.000902694 0.000794561
          99    0.009472-0.000797899 0.000793445
         100    0.001216 -0.00077776 0.000785729
           1   -0.004664   -0.004664           0
           2    0.004856     9.6e-05     0.00476
           3   -0.004352 -0.00138667  0.00312263
           4   -0.000232   -0.001098  0.00222682
           5     0.01664   0.0024496  0.00394471
           6    -0.00356    0.001448  0.00337298
           7   -0.000392  0.00118514  0.00286278
           8   -0.000352    0.000993  0.00248668
           9    0.000376 0.000924444  0.00219412
          10    0.011248   0.0019568  0.00221745
          11   -0.016336 0.000293818  0.00260549
          12   -0.014824   -0.000966  0.00269152
          13    0.011968 2.89231e-05  0.00266827
          14    0.013464 0.000988571  0.00265018
          15   -0.004072   0.0006512  0.00249015
          16    0.022104    0.001992  0.00268765
          17   -0.004872  0.00158824  0.00255669
          18    0.009728  0.00204044  0.00245252
          19    0.005264  0.00221011  0.00232605
          20    -0.00884   0.0016576   0.0022748
          21     0.00432  0.00178438  0.00216748
          22    -0.00952  0.00127055  0.00212953
          23     0.01676    0.001944  0.00214339
          24   -0.005568    0.001631  0.00207587
          25    0.002408  0.00166208  0.00199135
          26   -0.010792  0.00118308  0.00197228
          27    -0.00464 0.000967407  0.00191004
          28   -0.007792 0.000654571  0.00186696
          29    -0.00964 0.000299586  0.00183607
          30   -0.010672-6.61333e-05  0.00181112
          31     0.00184-4.64516e-06   0.0017528
          32   -0.004016    -0.00013  0.00170177
          33    -0.01252-0.000505455  0.00169159
          34    -0.00304    -0.00058  0.00164277
          35    -0.00616-0.000739429  0.00160309
          36   -0.007168   -0.000918  0.00156813
          37   -0.005768 -0.00104908  0.00153078
          38    0.003096    -0.00094  0.00149394
          39   -0.003632 -0.00100903  0.00145676
          40    0.006872   -0.000812  0.00143348
          41    0.005856-0.000649366  0.00140751
          42   -0.002424-0.000691619  0.00137424
          43    0.002864 -0.00060893  0.00134444
