           1     1.67834     1.67834           0
           2     1.65082     1.66458  0.00973117
           3     1.65247     1.66054  0.00727654
           4      1.6462     1.65696  0.00627909
           5     1.62606     1.65078  0.00746817
           6     1.67925     1.65552  0.00758247
           7      1.6629     1.65658  0.00657212
           8       1.644       1.655  0.00593572
           9     1.62594     1.65177   0.0060917
          10     1.66244     1.65284  0.00557519
          11     1.67545      1.6549  0.00543403
          12     1.63457      1.6532  0.00523865
          13     1.64142      1.6523  0.00491347
          14     1.62321     1.65022  0.00498249
          15     1.66291     1.65106  0.00472165
          16     1.67436     1.65252  0.00464567
          17     1.63923     1.65174  0.00443767
          18     1.64562      1.6514  0.00420415
          19     1.62807     1.65017  0.00415833
          20     1.66968     1.65115  0.00406318
          21     1.64256     1.65074  0.00389023
          22       1.654     1.65089  0.00371623
          23     1.62795     1.64989    0.003686
          24     1.69955     1.65196  0.00407205
          25      1.6627     1.65239  0.00393176
          26     1.64681     1.65217  0.00378638
          27     1.70245     1.65403  0.00407836
          28     1.64442     1.65369  0.00394712
          29     1.63229     1.65295   0.0038794
          30     1.64961     1.65284  0.00375169
          31     1.61275     1.65155  0.00384716
          32     1.60975     1.65024  0.00394246
          33     1.65471     1.65038  0.00382532
          34     1.67617     1.65114  0.00378726
          35     1.63908     1.65079  0.00369468
          36     1.63086     1.65024  0.00363328
          37     1.64643     1.65014  0.00353654
          38     1.65716     1.65032   0.0034483
          39     1.64693     1.65023  0.00336097
          40     1.64393     1.65008  0.00328063
          41     1.66529     1.65045  0.00322155
          42     1.67372       1.651  0.00319216
          43     1.62689     1.65044  0.00316678
          44     1.64262     1.65026   0.0030998
          45     1.63494     1.64992  0.00304957
          46      1.6455     1.64983  0.00298479
          47     1.65577     1.64995  0.00292396
          48     1.62849     1.64951  0.00289704
          49      1.6303     1.64911   0.0028643
          50     1.64571     1.64905  0.00280782
          51     1.67522     1.64956   0.0027993
          52     1.67533     1.65005    0.002789
          53      1.6273     1.64962  0.00276922
          54     1.61651     1.64901    0.002785
          55      1.6637     1.64928  0.00274713
          56     1.67282      1.6497  0.00273005
          57     1.62518     1.64927  0.00271584
          58     1.64123     1.64913  0.00267255
          59     1.64496     1.64906  0.00262818
          60     1.65616     1.64918  0.00258704
          61     1.65927     1.64934  0.00254992
          62     1.65549     1.64944  0.00251072
          63     1.66593      1.6497  0.00248446
          64      1.6327     1.64944  0.00245982
          65      1.6332     1.64919  0.00243462
          66     1.64789     1.64917  0.00239781
          67      1.6642     1.64939  0.00237249
          68     1.64762     1.64937  0.00233775
          69      1.6571     1.64948  0.00230655
          70     1.64189     1.64937  0.00227615
          71     1.65412     1.64944  0.00224507
          72     1.63999     1.64931  0.00221773
          73     1.61234      1.6488  0.00224443
          74     1.65199     1.64884  0.00221451
          75      1.6543     1.64892  0.00218618
          76     1.67934     1.64932  0.00219376
          77     1.67096      1.6496  0.00218321
          78     1.62268     1.64925  0.00218232
          79     1.65037     1.64927  0.00215474
          80     1.61137     1.64879  0.00217925
          81     1.61923     1.64843   0.0021827
          82     1.63362     1.64825  0.00216353
          83     1.65918     1.64838  0.00214147
          84     1.67968     1.64875  0.00214814
          85     1.64345     1.64869  0.00212378
          86      1.6416     1.64861  0.00210068
          87     1.62809     1.64837  0.00208973
          88     1.61659     1.64801  0.00209696
          89     1.63616     1.64788  0.00207762
          90     1.64178     1.64781  0.00205564
          91     1.64159     1.64774  0.00203419
          92     1.64828     1.64775  0.00201209
          93     1.64194     1.64768  0.00199142
          94     1.65333     1.64774  0.00197114
          95     1.67657     1.64805  0.00197361
          96     1.63278     1.64789  0.00195945
          97     1.66366     1.64805  0.00194599
          98     1.65548     1.64813  0.00192761
          99      1.6433     1.64808  0.00190875
         100     1.64366     1.64803  0.00189017
