           1     1.11889     1.11889           0
           2     1.10054     1.10972  0.00648745
           3     1.10165     1.10703  0.00485103
           4     1.09747     1.10464  0.00418606
           5     1.08404     1.10052  0.00497878
           6      1.1195     1.10368  0.00505498
           7      1.1086     1.10438  0.00438141
           8       1.096     1.10334  0.00395715
           9     1.08396     1.10118  0.00406113
          10      1.1083     1.10189  0.00371679
          11     1.11697     1.10326  0.00362269
          12     1.08971     1.10213  0.00349243
          13     1.09428     1.10153  0.00327565
          14     1.08214     1.10015  0.00332166
          15     1.10861     1.10071  0.00314777
          16     1.11624     1.10168  0.00309711
          17     1.09282     1.10116  0.00295845
          18     1.09708     1.10093  0.00280277
          19     1.08538     1.10011  0.00277222
          20     1.11312     1.10076  0.00270879
          21     1.09504     1.10049  0.00259349
          22     1.10267     1.10059  0.00247749
          23      1.0853     1.09993  0.00245733
          24     1.13303     1.10131   0.0027147
          25     1.10846     1.10159  0.00262117
          26     1.09787     1.10145  0.00252426
          27     1.13496     1.10269  0.00271891
          28     1.09628     1.10246  0.00263142
          29     1.08819     1.10197  0.00258627
          30     1.09974     1.10189  0.00250113
          31     1.07516     1.10103  0.00256478
          32     1.07317     1.10016  0.00262831
          33     1.10314     1.10025  0.00255021
          34     1.11744     1.10076  0.00252484
          35     1.09272     1.10053  0.00246312
          36     1.08724     1.10016  0.00242219
          37     1.09762     1.10009  0.00235769
          38     1.10477     1.10021  0.00229886
          39     1.09795     1.10016  0.00224065
          40     1.09596     1.10005  0.00218709
          41      1.1102      1.1003   0.0021477
          42     1.11582     1.10067  0.00212811
          43     1.08459     1.10029  0.00211119
          44     1.09508     1.10018  0.00206653
          45     1.08996     1.09995  0.00203305
          46       1.097     1.09988  0.00198986
          47     1.10385     1.09997   0.0019493
          48     1.08566     1.09967  0.00193136
          49     1.08687     1.09941  0.00190954
          50     1.09714     1.09936  0.00187188
          51     1.11682     1.09971   0.0018662
          52     1.11689     1.10004  0.00185933
          53     1.08487     1.09975  0.00184615
          54     1.07768     1.09934  0.00185667
          55     1.10913     1.09952  0.00183142
          56     1.11521      1.0998  0.00182003
          57     1.08345     1.09951  0.00181056
          58     1.09416     1.09942   0.0017817
          59     1.09664     1.09937  0.00175212
          60     1.10411     1.09945   0.0017247
          61     1.10618     1.09956  0.00169995
          62     1.10366     1.09963  0.00167381
          63     1.11062      1.0998  0.00165631
          64     1.08846     1.09963  0.00163988
          65      1.0888     1.09946  0.00162308
          66     1.09859     1.09945  0.00159854
          67     1.10946      1.0996  0.00158166
          68     1.09841     1.09958   0.0015585
          69     1.10474     1.09965   0.0015377
          70     1.09459     1.09958  0.00151743
          71     1.10275     1.09963  0.00149672
          72     1.09332     1.09954  0.00147848
          73     1.07489      1.0992  0.00149628
          74     1.10133     1.09923  0.00147634
          75     1.10286     1.09928  0.00145745
          76     1.11956     1.09954  0.00146251
          77     1.11397     1.09973  0.00145547
          78     1.08179      1.0995  0.00145488
          79     1.10025     1.09951   0.0014365
          80     1.07425      1.0992  0.00145283
          81     1.07949     1.09895  0.00145513
          82     1.08908     1.09883  0.00144235
          83     1.10612     1.09892  0.00142765
          84     1.11978     1.09917   0.0014321
          85     1.09563     1.09913  0.00141585
          86      1.0944     1.09907  0.00140045
          87     1.08539     1.09891  0.00139315
          88     1.07773     1.09867  0.00139797
          89     1.09077     1.09858  0.00138508
          90     1.09452     1.09854  0.00137043
          91     1.09439     1.09849  0.00135613
          92     1.09885      1.0985  0.00134139
          93     1.09462     1.09846  0.00132761
          94     1.10222      1.0985  0.00131409
          95     1.11771      1.0987  0.00131574
          96     1.08852     1.09859   0.0013063
          97     1.10911      1.0987  0.00129732
          98     1.10366     1.09875  0.00128507
          99     1.09553     1.09872   0.0012725
         100     1.09577     1.09869  0.00126012
