           1   -0.434869   -0.434869           0
           2   -0.462591    -0.44873  0.00980138
           3   -0.423058   -0.440173  0.00956636
           4   -0.435329   -0.438962    0.007251
           5   -0.430477   -0.437265   0.0059961
           6   -0.410433   -0.432793  0.00645231
           7   -0.378925   -0.425098  0.00901922
           8   -0.389294   -0.420622  0.00893343
           9   -0.354156   -0.413237   0.0105611
          10   -0.432695   -0.415183   0.0096826
          11   -0.397704   -0.413594   0.0089318
          12   -0.340129   -0.407472   0.0100693
          13   -0.403346   -0.407154  0.00929976
          14   -0.419524   -0.408038  0.00867737
          15   -0.456469   -0.411267  0.00867881
          16   -0.381751   -0.409422  0.00833013
          17    -0.40113   -0.408934  0.00785439
          18    -0.38519   -0.407615  0.00752799
          19   -0.393768   -0.406886  0.00716697
          20   -0.404168    -0.40675  0.00680991
