1 0.731631 0.00853202
2 0.584191 0.00756123
3 0.500648 0.00677248
4 0.521642 0.00698892
5 0.547014 0.00702005
6 0.491913 0.00681561
8 0.369692 0.00632051
9 0.413913 0.00599058
10 0.361444 0.00622155
11 0.288669 0.00551491
12 0.317246 0.00593609
13 0.221256 0.00560615
14 0.190815 0.00542076
17 0.236823 0.00510437
18 0.227188 0.00569546
19 0.151029 0.00499195
20 0.113367 0.00494667
21 0.0706932 0.00430477
22 0.0520919 0.0040888
23 0.036699 0.00416104
24 0.0282789 0.00422502
25 0.0323282 0.00417144
27 0.0155743 0.0044015
28 -0.000173714 0.00417676
30 -0.000224848 0.0039927
33 -0.0160957 0.00385775
36 -0.0309385 0.00405554
37 -0.0540936 0.00364454
38 -0.06955 0.00379743
39 -0.0774254 0.00387344
40 -0.113422 0.0031722
41 -0.170776 0.00281918
43 -0.205134 0.00255197
45 -0.20109 0.0025831
46 -0.228027 0.00244248
47 -0.274716 0.00206947
48 -0.245995 0.00218471
51 -0.271956 0.00206709
55 -0.293496 0.00188675
58 -0.308611 0.00180182
59 -0.30396 0.00175394
60 -0.311244 0.00184052
61 -0.327391 0.00155693
63 -0.347677 0.00146312
65 -0.366966 0.00122878
66 -0.377798 0.00111723
67 -0.384917 0.00104533
68 -0.38485 0.001047
69 -0.393824 0.000940626
70 -0.385811 0.00113878
78 -0.391847 0.000975604
79 -0.388503 0.00117857
80 -0.393438 0.000990512
82 -0.409721 0.000884386
84 -0.424724 0.00078979
86 -0.425981 0.000781332
88 -0.426951 0.000713961
89 -0.421007 0.000791065
90 -0.421669 0.000699968
92 -0.42892 0.000669532
93 -0.431053 0.000571986
94 -0.438533 0.000530955
95 -0.434608 0.000651633
96 -0.432795 0.000721501
97 -0.43145 0.000611723
100 -0.434525 0.000669578
101 -0.433982 0.000702475
102 -0.436028 0.000677845
103 -0.439356 0.000627096
104 -0.431884 0.000692804
105 -0.435028 0.000681634
106 -0.437671 0.000667557
108 -0.439079 0.00064568
109 -0.438529 0.000626419
110 -0.443888 0.000560242
111 -0.442171 0.00051309
112 -0.43908 0.000611288
115 -0.434996 0.000616401
116 -0.430098 0.000629339
118 -0.434448 0.000566238
119 -0.430812 0.000578089
120 -0.412823 0.00064866
121 -0.424463 0.000590385
122 -0.429193 0.000567223
123 -0.430037 0.000602766
124 -0.426184 0.000581518
128 -0.430126 0.000584053
129 -0.439089 0.000524162
130 -0.434936 0.000566668
131 -0.442537 0.000547124
132 -0.442163 0.000582367
133 -0.439041 0.000627791
138 -0.443431 0.00053416
139 -0.442588 0.000559231
140 -0.440309 0.000502453
142 -0.437718 0.000528167
144 -0.44254 0.00051338
145 -0.444204 0.000582674
146 -0.441279 0.000553948
147 -0.44175 0.000562913
148 -0.443066 0.000474845
149 -0.438455 0.000470339
151 -0.440332 0.000455599
152 -0.438433 0.00048029
153 -0.439172 0.000472835
155 -0.440402 0.000498784
156 -0.440341 0.000497688
157 -0.441269 0.000509131
158 -0.443781 0.000473883
159 -0.443992 0.000505543
161 -0.444164 0.000515907
163 -0.443298 0.000454734
164 -0.44048 0.000512524
165 -0.438138 0.000520424
166 -0.44001 0.000496234
167 -0.436007 0.000505287
169 -0.437668 0.000477234
170 -0.433617 0.000555422
173 -0.438343 0.000483043
174 -0.442874 0.000482956
175 -0.442571 0.000513426
177 -0.434021 0.000546688
178 -0.441046 0.000534409
179 -0.434899 0.000514791
180 -0.423417 0.000612911
184 -0.420083 0.000642753
188 -0.424129 0.000622431
189 -0.420978 0.000643954
192 -0.425038 0.000604199
194 -0.425528 0.000592886
195 -0.43656 0.000473653
196 -0.441865 0.000478695
197 -0.431555 0.000443368
198 -0.43526 0.000469429
199 -0.440801 0.000467506
200 -0.439163 0.000569809
201 -0.433036 0.00058838
203 -0.436079 0.000503767
205 -0.431397 0.000603389
206 -0.436154 0.000602937
208 -0.438873 0.000491323
211 -0.435416 0.000550603
212 -0.437528 0.000430391
213 -0.442002 0.000540084
215 -0.438805 0.000463615
216 -0.439847 0.000475205
217 -0.442278 0.000497159
218 -0.443195 0.00049818
219 -0.442903 0.000576847
220 -0.440459 0.000576899
221 -0.440824 0.000498266
222 -0.440998 0.000442616
226 -0.439811 0.000481252
227 -0.432613 0.000506701
228 -0.442507 0.000511445
230 -0.44189 0.000460898
232 -0.443731 0.000526015
233 -0.43813 0.000645844
235 -0.438333 0.000659302
236 -0.443162 0.00055313
237 -0.439584 0.000625348
240 -0.441224 0.000601625
241 -0.439105 0.000653877
242 -0.442324 0.000496921
244 -0.442401 0.000492988
246 -0.443259 0.000490059
247 -0.441156 0.000458545
248 -0.438985 0.000421081
249 -0.435794 0.000420214
250 -0.43559 0.000492014
251 -0.437462 0.000455784
252 -0.439361 0.000462132
253 -0.441175 0.000483134
254 -0.443612 0.000516103
255 -0.443663 0.000498008
256 -0.436391 0.000632236
258 -0.439897 0.000619017
259 -0.442581 0.000524097
262 -0.439265 0.000515469
264 -0.441512 0.000524016
266 -0.441338 0.000526901
267 -0.439082 0.000527629
268 -0.444251 0.000477531
269 -0.442556 0.000516307
270 -0.444427 0.000518923
271 -0.442068 0.000492578
272 -0.440946 0.000490108
273 -0.440968 0.000465437
274 -0.439115 0.000471925
275 -0.441374 0.000444052
276 -0.439565 0.000454368
278 -0.441879 0.000475183
280 -0.44431 0.000468759
281 -0.443174 0.000582834
283 -0.440159 0.00057049
288 -0.442494 0.00056215
289 -0.444303 0.000517256
291 -0.442708 0.000560056
293 -0.44302 0.000475623
294 -0.442554 0.000501285
295 -0.443939 0.000479444
299 -0.442635 0.00050922
300 -0.441055 0.000562108
301 -0.444565 0.000497002
302 -0.44335 0.000518289
303 -0.443134 0.000504283
307 -0.442219 0.000568593
309 -0.441776 0.000575644
312 -0.444637 0.000541087
319 -0.441548 0.000458625
320 -0.442329 0.000449422
323 -0.43721 0.000475494
325 -0.440718 0.000442207
327 -0.438208 0.000510389
331 -0.439059 0.000494657
332 -0.443759 0.000513523
334 -0.443024 0.000549638
336 -0.442606 0.000535904
339 -0.443602 0.000509842
341 -0.442921 0.000523364
343 -0.440049 0.000612479
347 -0.442874 0.0005794
348 -0.438843 0.000653362
349 -0.439 0.000557271
350 -0.436864 0.000535854
353 -0.438957 0.000579322
354 -0.435094 0.000624657
357 -0.435481 0.000506396
358 -0.436213 0.000555553
359 -0.435049 0.000593327
360 -0.432781 0.000748656
362 -0.437221 0.000611114
363 -0.441933 0.000520171
364 -0.443702 0.00047829
369 -0.442166 0.000548175
371 -0.437418 0.000669667
373 -0.434189 0.000580904
374 -0.433505 0.000633404
376 -0.439183 0.000541448
377 -0.438693 0.000517574
378 -0.442899 0.000538992
380 -0.443332 0.000531509
381 -0.440281 0.000624795
382 -0.442266 0.000557356
383 -0.443072 0.000492156
391 -0.442115 0.000567671
392 -0.439008 0.00057353
393 -0.443758 0.00049083
394 -0.442389 0.000530276
395 -0.441433 0.000463563
