           1     1.38757     1.38757           0
           2     1.38749     1.38753  2.6876e-05
           3     1.38774      1.3876 5.94841e-05
           4     1.38764     1.38761 4.54541e-05
           5     1.38747     1.38758 4.45926e-05
           6     1.38759     1.38758 3.71695e-05
           7     1.38765     1.38759 3.31506e-05
           8     1.38763      1.3876 2.93326e-05
           9     1.38763      1.3876 2.62155e-05
          10     1.38764     1.38761 2.39357e-05
          11     1.38763     1.38761 2.18302e-05
          12     1.38769     1.38761  2.0991e-05
          13     1.38766     1.38762 1.96899e-05
          14     1.38758     1.38762 1.85228e-05
          15     1.38755     1.38761 1.77212e-05
          16     1.38766     1.38761 1.68974e-05
          17     1.38763     1.38762 1.59367e-05
          18     1.38769     1.38762 1.56257e-05
          19     1.38754     1.38762 1.53206e-05
          20     1.38755     1.38761 1.49439e-05
