0 34286.5
0 30682.7
1 26195.4
2 22462.4
3 20231.5
4 18851.6
5 18026.3
6 17240.9
7 16728.6
8 16167.2
9 15350.9
10 14456.8
11 13738.4
12 13268.3
13 12661.2
14 12272.4
15 11737.2
16 11089.1
17 10557.6
18 9977.94
19 9571.22
20 9235.67
21 9002.03
22 8801.72
23 8570.65
24 8423.75
25 8187.19
26 8025.18
27 7841.63
28 7694.93
29 7548.82
30 7450.48
31 7402.43
32 7273.27
33 7153.25
34 7079.4
35 7026.2
36 6911.87
37 6768.6
38 6640.17
39 6519.13
40 6426.07
41 6344.37
42 6197.16
43 6023.33
44 5837.6
45 5728.01
46 5624.91
47 5549.38
48 5502.61
49 5468.9
50 5441.4
51 5384.36
52 5350.43
53 5329.7
54 5312.89
55 5295.81
56 5256.66
57 5204.19
58 5162.18
59 5132.65
60 5101.68
61 5083.07
62 5047.41
63 5017.83
64 5003.14
65 4967.01
66 4947.43
67 4918.49
68 4897.18
69 4871.44
70 4858.74
71 4851.03
72 4845.2
73 4833.42
74 4831.94
75 4832.01
76 4828.12
77 4824.77
78 4819.96
79 4818.18
80 4809.14
81 4790.98
82 4775.87
83 4760.77
84 4753.88
85 4723.75
86 4691.91
87 4672.58
88 4664.31
89 4653.89
90 4648.56
91 4647.77
92 4647.75
93 4647.65
94 4647.45
95 4647.27
96 4647.12
97 4647.03
98 4646.84
99 4646.45
