0 24675.3
0 22489.9
1 19976.1
2 18019.2
3 16946.8
4 15969.2
5 14749.9
6 13402.1
7 13212
8 12603.8
9 12159.6
10 12054.7
11 11574.5
12 11160.8
13 10995.8
14 10816
15 10386.5
16 10043
17 9725.12
18 9634.24
19 9573.94
20 9369.05
21 9361.55
22 9096.36
23 8926.92
24 8820.92
25 8768.7
26 8560.54
27 8226.69
28 8118.8
29 7911.06
30 7872.91
31 7343.95
32 7177.36
33 7145.24
34 7144.36
35 6724.44
36 6692.33
37 6677.27
38 6558.84
39 6521.69
40 6511.67
41 6488.97
42 6252.41
43 6207.67
44 6192.61
45 6192.61
46 6192.61
47 6192.61
48 6192.61
49 6098.58
50 6068.6
51 6026.73
52 5919.48
53 5767.49
54 5766.47
55 5715.71
56 5662.5
57 5662.5
58 5658.53
59 5657.04
60 5653.06
61 5612.57
62 5571.11
63 5533.28
64 5530.32
65 5502.26
66 5501.96
67 5499.29
68 5485.49
69 5483.16
70 5339.69
71 5322.93
72 5321.27
73 5321.27
74 5315.36
75 5315.36
76 5300.33
77 5293.24
78 5293.24
79 5269.26
80 5250.83
81 5226.85
82 5212.37
83 5210.05
84 5201.46
85 5201.46
86 5182.95
87 5172.04
88 5171.71
89 5153.83
90 5153.83
91 5153.83
92 5153.83
93 5088.89
94 5088.89
95 5086.56
96 5086.56
97 5086.56
98 5059.09
99 5059.09
