0 34286.5
0 30960.6
1 27321
2 24351.5
3 22300.8
4 20263.8
5 18606.1
6 17388.8
7 16186.4
8 15148.8
9 14302.8
10 13440.8
11 12925.9
12 12586.8
13 12244.4
14 12056.3
15 11727.9
16 11433
17 11213.4
18 10963.8
19 10765.2
20 10550.6
21 10348.9
22 9999.99
23 9727.67
24 9508.83
25 9274.76
26 9165.03
27 9035.78
28 8901.44
29 8681.74
30 8485.74
31 8322.1
32 8098.19
33 7853.25
34 7610.09
35 7412.93
36 7222.44
37 7006.2
38 6883.6
39 6760.98
40 6710.6
41 6668.12
42 6618.64
43 6593.35
44 6503.72
45 6456.07
46 6345.76
47 6263.96
48 6221.68
49 6200.84
50 6182.91
51 6151.67
52 6118.27
53 6091.37
54 6034.07
55 5977.83
56 5898.33
57 5829.91
58 5772.99
59 5726.21
60 5692.56
61 5678.18
62 5659.29
63 5639.72
64 5620.75
65 5590.76
66 5558.59
67 5532.95
68 5515.66
69 5504.2
70 5498.03
71 5465
72 5416.94
73 5365.96
74 5337.68
75 5332.94
76 5330.66
77 5334.49
78 5330.49
79 5317.98
80 5309.49
81 5292.55
82 5269.19
83 5251.73
84 5240.85
85 5226.39
86 5215.42
87 5206.16
88 5195.04
89 5185.81
90 5174.57
91 5165.23
92 5160.01
93 5155.99
94 5146.48
95 5129.38
96 5112.02
97 5099.71
98 5091.79
99 5083.97
