0 34286.5
0 30104.9
1 25617.5
2 21908.6
3 19853.8
4 18622
5 17626.1
6 16990
7 16155
8 15205.9
9 14209.4
10 13584.9
11 13050.7
12 12555
13 12014.5
14 11471.7
15 11060.2
16 10804
17 10571.7
18 10259.1
19 10033
20 9749.27
21 9567.86
22 9471.83
23 9163.74
24 8825.37
25 8407.47
26 8122.47
27 7808.74
28 7510.27
29 7302.42
30 7127.63
31 7003.82
32 6907.81
33 6805.64
34 6691.74
35 6550.53
36 6460.41
37 6440.97
38 6357.54
39 6290.23
40 6202.19
41 6138.95
42 6040.05
43 5978.97
44 5855.92
45 5753.92
46 5650.7
47 5585.2
48 5523.11
49 5455.6
50 5408.15
51 5372.01
52 5340.26
53 5296.2
54 5249.64
55 5212.85
56 5184.47
57 5149.85
58 5130.43
59 5099.36
60 5073.22
61 5070.85
62 5041.97
63 5006.14
64 4939.28
65 4908
66 4868.25
67 4830.75
68 4813.34
69 4803.41
70 4804.73
71 4806.21
72 4789.61
73 4777.93
74 4760.89
75 4742.94
76 4734.17
77 4722.06
78 4718.3
79 4712.3
80 4706.83
81 4717.14
82 4756.31
83 4769.43
84 4773.89
85 4784.26
86 4751.1
87 4743.56
88 4731.11
89 4705.5
90 4684.19
91 4669.55
92 4657.48
93 4650.91
94 4649.71
95 4648.86
96 4648.86
97 4648.85
98 4648.23
99 4646.76
