0 34286.5
0 30207.2
1 25864.6
2 22380.8
3 20209.4
4 19030.9
5 18016
6 16689.4
7 15711.4
8 14757.6
9 14206.1
10 13796.6
11 13436.7
12 12878.1
13 12328.4
14 11810.2
15 11388.1
16 10772.6
17 10153.4
18 9607.62
19 9194.4
20 8951.54
21 8882.51
22 8888.17
23 8822.07
24 8646.96
25 8440.3
26 8156.04
27 7932.31
28 7782.33
29 7646.72
30 7567.39
31 7439.37
32 7282.3
33 7159.31
34 7054.61
35 6971.1
36 6880.82
37 6783.99
38 6701.33
39 6631.68
40 6537.98
41 6393.55
42 6206.84
43 6028.76
44 5857.59
45 5767.26
46 5685.23
47 5632.48
48 5570.48
49 5506.66
50 5467.87
51 5427.68
52 5381.63
53 5322.44
54 5267.58
55 5230.26
56 5199.88
57 5185.44
58 5169.01
59 5160.21
60 5135.96
61 5081.05
62 5024.05
63 4997.46
64 4951.85
65 4928.95
66 4896.65
67 4868.41
68 4840.83
69 4826.47
70 4814.72
71 4803.64
72 4800.7
73 4797.7
74 4796.73
75 4795.31
76 4792.57
77 4790.11
78 4786.75
79 4784.81
80 4781.07
81 4767.06
82 4748.36
83 4738.01
84 4734.48
85 4706.64
86 4695.36
87 4677.49
88 4658.36
89 4653.3
90 4649.14
91 4648.86
92 4648.86
93 4648.86
94 4648.86
95 4648.86
96 4648.86
97 4648.86
98 4648.86
99 4648.85
