0 34286.5
0 30597.1
1 27114
2 24576.8
3 22112.3
4 20247.1
5 18855.3
6 17634.1
7 16780.4
8 15716.4
9 14941.6
10 14364.7
11 13809.9
12 13508.9
13 13090
14 12556.4
15 12102.9
16 11672.1
17 11418.9
18 11203.7
19 10807.1
20 10421.6
21 10089.6
22 9669.61
23 9423.85
24 9129.14
25 8859.46
26 8536.36
27 8243.21
28 8028.16
29 7846.79
30 7689.83
31 7595.18
32 7483.71
33 7336.38
34 7186.82
35 7078.38
36 6978.7
37 6908.18
38 6867.87
39 6820.22
40 6785.5
41 6738.34
42 6704.5
43 6657.13
44 6580.49
45 6495.91
46 6448.73
47 6393.32
48 6306.76
49 6181.76
50 6074.12
51 5953.97
52 5865.21
53 5767.6
54 5697.42
55 5657.89
56 5616.62
57 5565.12
58 5523.17
59 5472.21
60 5448.05
61 5431.84
62 5415.64
63 5399.49
64 5396.3
65 5387.7
66 5367.46
67 5372.98
68 5385.02
69 5371.44
70 5320.74
71 5273.07
72 5226.09
73 5191.18
74 5178.21
75 5115.16
76 5072.76
77 5038.45
78 5011.13
79 4993.99
80 4982.48
81 4972.64
82 4965.05
83 4956.57
84 4950.66
85 4946.19
86 4937.14
87 4926.64
88 4915.56
89 4906.57
90 4899.65
91 4892.76
92 4885.13
93 4879.24
94 4874.64
95 4873.52
96 4869.64
97 4866.85
98 4865.53
99 4864.56
